,cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,dias_mes,dias_semana,inversion_diaria,inversion_semanal
2484,rs,izettle,2004_rs_izettle_ppf_pfm_sem,2004_rs_izettle_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,izettle,Google Search,2020-04-01,2020-04-30,2019-03-25,2020-04-30,9.0,537.0,0.0,4830.0,4830.0,4830.0,4830.0,0.0,9.0,,2020-04-01,2020-04-08,2020-04-01,2020-04-08,MXN,1284.96,7412.0,938.0,0.0,0.0,2004_rs_izettle_ppf_pfm_sem_2020-04-01,0.0,0.0,0.0,0.0,0,0,30,8,161.0,1288.0
2485,rs,izettle,2004_rs_izettle_ppf_pfm_sem,2004_rs_izettle_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,izettle,Google Search,2020-04-01,2020-04-30,2019-03-25,2020-04-30,9.0,537.0,0.0,4830.0,4830.0,4830.0,4830.0,0.0,9.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,1296.76,7205.0,944.0,0.0,0.0,2004_rs_izettle_ppf_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,161.0,1288.0
2486,rs,izettle,2004_rs_izettle_ppf_pfm_sem,2004_rs_izettle_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,izettle,Google Search,2020-04-01,2020-04-30,2019-03-25,2020-04-30,9.78,537.0,0.0,5250.0,5250.0,4830.0,4830.0,0.0,9.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,1418.62,7297.0,1126.0,0.0,0.0,2004_rs_izettle_ppf_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,175.0,1400.0
2487,rs,izettle,2004_rs_izettle_ppf_pfm_sem,2004_rs_izettle_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,izettle,Google Search,2020-04-01,2020-04-30,2019-03-25,2020-05-31,9.78,537.0,0.0,5250.0,5250.0,4830.0,4830.0,0.0,9.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,835.5,5753.0,749.0,0.0,0.0,2004_rs_izettle_ppf_pfm_sem_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,6,175.0,1050.0
2488,rs,izettle,2004_rs_izettle_ppf_pfm_sem,2004_rs_izettle_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,izettle,Google Search,2020-04-01,2020-04-30,2019-03-25,2020-04-30,9.78,537.0,0.0,5250.0,5250.0,4830.0,4830.0,0.0,9.0,,2020-04-01,2020-04-08,2020-04-01,2020-04-08,MXN,1284.96,7412.0,938.0,0.0,0.0,2004_rs_izettle_ppf_pfm_sem_2020-04-01,0.0,0.0,0.0,0.0,0,0,30,8,175.0,1400.0
2489,rs,izettle,2004_rs_izettle_ppf_pfm_sem,2004_rs_izettle_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,izettle,Google Search,2020-04-01,2020-04-30,2019-03-25,2020-04-30,9.78,537.0,0.0,5250.0,5250.0,4830.0,4830.0,0.0,9.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,1296.76,7205.0,944.0,0.0,0.0,2004_rs_izettle_ppf_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,175.0,1400.0
2490,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,10828.27375,298711.0,197.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,8,593.5483870967741,4748.387096774193
2491,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,981.2875,27070.0,10.0,13.0,28444.35,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-17,13.0,0.0,28444.35,0.0,0,0,31,8,593.5483870967741,4748.387096774193
2492,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,1119.255,30876.0,11.0,4.0,5685.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-25,4.0,0.0,5685.0,0.0,0,0,31,7,593.5483870967741,4154.838709677419
2493,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,5356.33625,147761.0,93.0,8.0,7161.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-09,8.0,0.0,7161.0,0.0,0,0,31,8,593.5483870967741,4748.387096774193
2494,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-04-17,2020-04-24,2020-04-17,2020-03-31,MXN,0.0,0.0,0.0,3.0,8196.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-04-17,0.0,3.0,0.0,8196.0,0,0,31,0,593.5483870967741,0.0
2495,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-04-01,2020-04-08,2020-04-01,2020-03-31,MXN,1.05125,29.0,0.0,1.0,626.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-04-01,0.0,1.0,0.0,626.0,0,0,31,0,593.5483870967741,0.0
2496,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,36.25,489762.0,646.49,17753.51,18400.0,11960.0,11313.51,646.49,23.1,,2020-04-09,2020-04-16,2020-04-09,2020-03-31,MXN,0.0,0.0,0.0,3.0,4566.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-04-09,0.0,3.0,0.0,4566.0,0,0,31,0,593.5483870967741,0.0
2497,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,12199.35724,298711.0,197.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,8,645.1612903225806,5161.290322580645
2498,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,1105.5388,27070.0,10.0,13.0,28444.35,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-17,13.0,0.0,28444.35,0.0,0,0,31,8,645.1612903225806,5161.290322580645
2499,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,1260.97584,30876.0,11.0,4.0,5685.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-25,4.0,0.0,5685.0,0.0,0,0,31,7,645.1612903225806,4516.129032258064
2500,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,6034.5592400000005,147761.0,93.0,8.0,7161.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-03-09,8.0,0.0,7161.0,0.0,0,0,31,8,645.1612903225806,5161.290322580645
2501,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-04-17,2020-04-24,2020-04-17,2020-03-31,MXN,0.0,0.0,0.0,3.0,8196.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-04-17,0.0,3.0,0.0,8196.0,0,0,31,0,645.1612903225806,0.0
2502,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-04-01,2020-04-08,2020-04-01,2020-03-31,MXN,1.18436,29.0,0.0,1.0,626.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-04-01,0.0,1.0,0.0,626.0,0,0,31,0,645.1612903225806,0.0
2503,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_dsp,2003_rs_mercadopago_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Programmatic,2020-03-01,2020-03-31,2020-03-01,2020-03-31,40.84,489762.0,0.0,20000.0,20000.0,11960.0,11313.51,646.49,23.1,,2020-04-09,2020-04-16,2020-04-09,2020-03-31,MXN,0.0,0.0,0.0,3.0,4566.0,2003_rs_mercadopago_ppf_pfm_dsp_2020-04-09,0.0,3.0,0.0,4566.0,0,0,31,0,645.1612903225806,0.0
2504,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-01,2020-03-12,4.0,6900.0,0.0,27600.0,27600.0,27600.0,27600.0,0.0,4.0,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,7162.52,432403.0,2115.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,8,890.3225806451613,7122.580645161291
2505,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-17,2020-03-31,4.0,6900.0,0.0,27600.0,27600.0,27600.0,27600.0,0.0,4.0,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,5717.79,314693.0,2534.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0,31,8,890.3225806451613,7122.580645161291
2506,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-19,2020-03-31,4.0,6900.0,0.0,27600.0,27600.0,27600.0,27600.0,0.0,4.0,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,3182.5499999999997,217771.0,974.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0,31,7,890.3225806451613,6232.25806451613
2507,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-01,2020-03-16,4.0,6900.0,0.0,27600.0,27600.0,27600.0,27600.0,0.0,4.0,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,11537.14,587785.0,7631.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0,31,8,890.3225806451613,7122.580645161291
2508,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-01,2020-03-12,4.35,6900.0,0.0,30000.0,30000.0,27600.0,27600.0,0.0,4.0,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,7162.52,432403.0,2115.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,8,967.741935483871,7741.935483870968
2509,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-17,2020-03-31,4.35,6900.0,0.0,30000.0,30000.0,27600.0,27600.0,0.0,4.0,,2020-03-17,2020-03-24,2020-03-17,2020-03-24,MXN,5717.79,314693.0,2534.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-17,0.0,0.0,0.0,0.0,0,0,31,8,967.741935483871,7741.935483870968
2510,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-19,2020-03-31,4.35,6900.0,0.0,30000.0,30000.0,27600.0,27600.0,0.0,4.0,,2020-03-25,2020-03-31,2020-03-25,2020-03-31,MXN,3182.5499999999997,217771.0,974.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-25,0.0,0.0,0.0,0.0,0,0,31,7,967.741935483871,6774.193548387097
2511,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_fb,2003_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Facebook,2020-03-01,2020-03-31,2020-03-01,2020-03-16,4.35,6900.0,0.0,30000.0,30000.0,27600.0,27600.0,0.0,4.0,,2020-03-09,2020-03-16,2020-03-09,2020-03-16,MXN,11537.14,587785.0,7631.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_fb_2020-03-09,0.0,0.0,0.0,0.0,0,0,31,8,967.741935483871,7741.935483870968
2512,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_sem,2003_rs_mercadopago_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Google Search,2020-03-01,2020-03-31,2019-11-15,2020-04-30,9.0,3067.0,0.0,27600.0,27600.0,27600.0,27600.0,0.0,9.0,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,28953.19,3526.0,147.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_sem_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,8,890.3225806451613,7122.580645161291
2513,rs,mercadopago,2003_rs_mercadopago_ppf_pfm_sem,2003_rs_mercadopago_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,mercadopago,Google Search,2020-03-01,2020-03-31,2019-11-15,2020-04-30,9.78,3067.0,0.0,30000.0,30000.0,27600.0,27600.0,0.0,9.0,,2020-03-01,2020-03-08,2020-03-01,2020-03-08,MXN,28953.19,3526.0,147.0,0.0,0.0,2003_rs_mercadopago_ppf_pfm_sem_2020-03-01,0.0,0.0,0.0,0.0,0,0,31,8,967.741935483871,7741.935483870968
2516,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,3653.5,229989.0,1454.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,460.0,3680.0
2517,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,2879.0,126232.0,1044.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,6,460.0,2760.0
2518,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-01,2020-04-08,2020-04-01,2020-04-08,MXN,3626.91,281371.0,2114.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0,30,8,460.0,3680.0
2519,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.0,3450.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,4.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,3640.59,252420.0,1605.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,460.0,3680.0
2520,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.35,3450.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,3653.5,229989.0,1454.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,500.0,4000.0
2521,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.35,3450.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,2879.0,126232.0,1044.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,6,500.0,3000.0
2522,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.35,3450.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-01,2020-04-08,2020-04-01,2020-04-08,MXN,3626.91,281371.0,2114.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-01,0.0,0.0,0.0,0.0,0,0,30,8,500.0,4000.0
2523,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_fb,2004_rs_mercadopago_ppf_pfm_fb_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Facebook,2020-04-01,2020-04-30,2020-04-01,2020-04-30,4.35,3450.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,4.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,3640.59,252420.0,1605.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_fb_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,500.0,4000.0
2524,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_sem,2004_rs_mercadopago_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Google Search,2020-04-01,2020-04-30,2019-11-15,2020-04-30,9.0,1533.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,9.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,6941.57,75196.0,2144.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,460.0,3680.0
2525,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_sem,2004_rs_mercadopago_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Google Search,2020-04-01,2020-04-30,2019-11-15,2020-05-31,9.0,1533.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,9.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,4153.43,42085.0,1317.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_sem_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,6,460.0,2760.0
2526,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_sem,2004_rs_mercadopago_ppf_pfm_sem_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Google Search,2020-04-01,2020-04-30,2019-11-15,2020-04-30,9.0,1533.0,0.0,13800.0,13800.0,13800.0,13800.0,0.0,9.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,2710.64,10895.0,310.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,460.0,3680.0
2527,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_sem,2004_rs_mercadopago_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Google Search,2020-04-01,2020-04-30,2019-11-15,2020-04-30,9.78,1533.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,9.0,,2020-04-17,2020-04-24,2020-04-17,2020-04-24,MXN,6941.57,75196.0,2144.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_sem_2020-04-17,0.0,0.0,0.0,0.0,0,0,30,8,500.0,4000.0
2528,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_sem,2004_rs_mercadopago_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Google Search,2020-04-01,2020-04-30,2019-11-15,2020-05-31,9.78,1533.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,9.0,,2020-04-25,2020-04-30,2020-04-25,2020-04-30,MXN,4153.43,42085.0,1317.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_sem_2020-04-25,0.0,0.0,0.0,0.0,0,0,30,6,500.0,3000.0
2529,rs,mercadopago,2004_rs_mercadopago_ppf_pfm_sem,2004_rs_mercadopago_ppf_pfm_sem_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2004,Abril,mercadopago,Google Search,2020-04-01,2020-04-30,2019-11-15,2020-04-30,9.78,1533.0,0.0,15000.0,15000.0,13800.0,13800.0,0.0,9.0,,2020-04-09,2020-04-16,2020-04-09,2020-04-16,MXN,2710.64,10895.0,310.0,0.0,0.0,2004_rs_mercadopago_ppf_pfm_sem_2020-04-09,0.0,0.0,0.0,0.0,0,0,30,8,500.0,4000.0
