,cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,semana,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue
600,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-01-31 00:00:00,MXN,0.0,51548.0,37.0,34.0,54579.03,2002_od_brother-impresion_ppf_pfm_dsp_2020-02-17,0.0,34.0,0.0,54579.03,0,0
603,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,0.0,23588.0,14.0,45.0,93333.23,2002_od_brother-impresion_ppf_pfm_dsp_2020-02-25,45.0,0.0,93333.23,0.0,0,0
604,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-01-31 00:00:00,MXN,0.0,6156.0,4.0,32.0,48892.85,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-01,0.0,32.0,0.0,48892.85,0,0
605,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-25 00:00:00,2020-03-16 00:00:00,MXN,0.0,1.0,0.0,32.0,83261.67,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-09,0.0,32.0,0.0,83261.67,0,0
606,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,0.0,0.0,0.0,14.0,43080.01,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-17,14.0,0.0,43080.01,0.0,0,0
607,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-17 00:00:00,2020-03-31 00:00:00,MXN,0.0,0.0,0.0,2.0,2297.4,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-25,2.0,0.0,2297.4,0.0,0,0
609,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,40.84,107911.0,0.0,4406.7,4406.7,2635.2,2492.76,142.44,23.1,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2019-12-31 00:00:00,MXN,2577.98416,63124.0,28.0,1.0,258.0,2002_od_brother-impresion_ppf_pfm_dsp_2020-02-01,0.0,1.0,0.0,258.0,0,0
610,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2019-10-31 00:00:00,MXN,0.0,50644.0,30.0,9.0,27439.600000000002,2002_od_brother-impresion_ppf_pfm_dsp_2020-02-09,0.0,9.0,0.0,27439.600000000002,0,0
608,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-01-31 00:00:00,MXN,0.0,51548.0,37.0,34.0,54579.03,2002_od_brother-impresion_ppf_pfm_dsp_2020-02-17,0.0,34.0,0.0,54579.03,0,0
611,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,0.0,23588.0,14.0,45.0,93333.23,2002_od_brother-impresion_ppf_pfm_dsp_2020-02-25,45.0,0.0,93333.23,0.0,0,0
612,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2020-01-31 00:00:00,MXN,0.0,6156.0,4.0,32.0,48892.85,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-01,0.0,32.0,0.0,48892.85,0,0
613,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-25 00:00:00,2020-03-16 00:00:00,MXN,0.0,1.0,0.0,32.0,83261.67,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-09,0.0,32.0,0.0,83261.67,0,0
614,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,MXN,0.0,0.0,0.0,14.0,43080.01,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-17,14.0,0.0,43080.01,0.0,0,0
615,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_dsp,2002_od_brother-impresion_ppf_pfm_dsp_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Programmatic,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-17 00:00:00,2020-03-31 00:00:00,MXN,0.0,0.0,0.0,2.0,2297.4,2002_od_brother-impresion_ppf_pfm_dsp_2020-03-25,2.0,0.0,2297.4,0.0,0,0
617,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_fb,2002_od_brother-impresion_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Facebook,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,4.0,1445.0,0.0,5778.870000000001,5778.870000000001,5778.870000000001,5778.870000000001,0.0,4.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,MXN,3203.74,142849.0,586.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0
618,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_fb,2002_od_brother-impresion_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Facebook,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,MXN,2084.3700000000003,74604.0,281.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_fb_2020-02-09,0.0,0.0,0.0,0.0,0,0
616,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_fb,2002_od_brother-impresion_ppf_pfm_fb_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Facebook,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,12.66,697.0,1.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0
620,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_fb,2002_od_brother-impresion_ppf_pfm_fb_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Facebook,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,4.35,1445.0,0.0,6281.38,6281.38,5778.870000000001,5778.870000000001,0.0,4.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,MXN,3203.74,142849.0,586.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_fb_2020-02-01,0.0,0.0,0.0,0.0,0,0
621,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_fb,2002_od_brother-impresion_ppf_pfm_fb_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Facebook,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,MXN,2084.3700000000003,74604.0,281.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_fb_2020-02-09,0.0,0.0,0.0,0.0,0,0
619,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_fb,2002_od_brother-impresion_ppf_pfm_fb_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Facebook,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,12.66,697.0,1.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_fb_2020-02-17,0.0,0.0,0.0,0.0,0,0
626,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,9.0,747.0,0.0,6726.969999999999,6726.969999999999,6726.969999999999,6726.969999999999,0.0,9.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,MXN,2368.96,15432.0,767.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-01,0.0,0.0,0.0,0.0,0,0
627,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,MXN,2490.76,14690.0,978.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-09,0.0,0.0,0.0,0.0,0,0
624,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,523.89,3544.0,236.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-17,0.0,0.0,0.0,0.0,0,0
625,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_V2,V2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,375.05,3286.0,208.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-25,0.0,0.0,0.0,0.0,0,0
630,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,9.78,747.0,0.0,7311.92,7311.92,6726.969999999999,6726.969999999999,0.0,9.0,semana_5,2020-02-01 00:00:00,2020-02-08 00:00:00,2020-02-01 00:00:00,2020-02-08 00:00:00,MXN,2368.96,15432.0,767.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-01,0.0,0.0,0.0,0.0,0,0
631,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_6,2020-02-09 00:00:00,2020-02-16 00:00:00,2020-02-09 00:00:00,2020-02-16 00:00:00,MXN,2490.76,14690.0,978.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-09,0.0,0.0,0.0,0.0,0,0
628,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_7,2020-02-17 00:00:00,2020-02-24 00:00:00,2020-02-17 00:00:00,2020-02-24 00:00:00,MXN,523.89,3544.0,236.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-17,0.0,0.0,0.0,0.0,0,0
629,od,brother-impresion,2002_od_brother-impresion_ppf_pfm_sem,2002_od_brother-impresion_ppf_pfm_sem_VC2,VC2,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,brother-impresion,Google Search,2020-02-01,2020-02-29,2020-02-01 00:00:00,2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_8,2020-02-25 00:00:00,2020-02-29 00:00:00,2020-02-25 00:00:00,2020-02-29 00:00:00,MXN,375.05,3286.0,208.0,0.0,0.0,2002_od_brother-impresion_ppf_pfm_sem_2020-02-25,0.0,0.0,0.0,0.0,0,0
632,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,36.25,354754.0,468.28000000000003,12859.550000000001,13327.83,8663.09,8194.81,468.28000000000003,23.1,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2019-12-01 00:00:00,MXN,3432.3675,94686.0,79.0,10.0,16132.83,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-01,0.0,10.0,0.0,16132.83,0,0
635,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2019-11-18 00:00:00,MXN,0.0,105099.0,80.0,15.0,28114.25,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-09,0.0,15.0,0.0,28114.25,0,0
633,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-02-29 00:00:00,MXN,0.0,85625.0,59.0,36.0,67605.95,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-17,0.0,36.0,0.0,67605.95,0,0
634,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-01-13 00:00:00,MXN,0.0,74252.0,57.0,41.0,186277.88,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-25,0.0,41.0,0.0,186277.88,0,0
637,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-08 00:00:00,MXN,0.0,425.0,0.0,17.0,14942.0,2003_od_brother-impresion_ppf_pfm_dsp_2020-04-01,17.0,0.0,14942.0,0.0,0,0
638,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-04-16 00:00:00,MXN,0.0,1.0,0.0,14.0,14091.75,2003_od_brother-impresion_ppf_pfm_dsp_2020-04-09,14.0,0.0,14091.75,0.0,0,0
636,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_15,2020-04-17 00:00:00,2020-04-24 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,MXN,0.0,0.0,0.0,16.0,13046.5,2003_od_brother-impresion_ppf_pfm_dsp_2020-04-17,16.0,0.0,13046.5,0.0,0,0
639,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,40.84,354754.0,0.0,14486.77,14486.77,8663.09,8194.81,468.28000000000003,23.1,semana_9,2020-03-01 00:00:00,2020-03-08 00:00:00,2020-03-01 00:00:00,2019-12-01 00:00:00,MXN,3866.9762400000004,94686.0,79.0,10.0,16132.83,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-01,0.0,10.0,0.0,16132.83,0,0
642,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_10,2020-03-09 00:00:00,2020-03-16 00:00:00,2020-03-09 00:00:00,2019-11-18 00:00:00,MXN,0.0,105099.0,80.0,15.0,28114.25,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-09,0.0,15.0,0.0,28114.25,0,0
640,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_11,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-17 00:00:00,2020-02-29 00:00:00,MXN,0.0,85625.0,59.0,36.0,67605.95,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-17,0.0,36.0,0.0,67605.95,0,0
641,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_12,2020-03-25 00:00:00,2020-03-31 00:00:00,2020-03-25 00:00:00,2020-01-13 00:00:00,MXN,0.0,74252.0,57.0,41.0,186277.88,2003_od_brother-impresion_ppf_pfm_dsp_2020-03-25,0.0,41.0,0.0,186277.88,0,0
644,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_13,2020-04-01 00:00:00,2020-04-08 00:00:00,2020-04-01 00:00:00,2020-04-08 00:00:00,MXN,0.0,425.0,0.0,17.0,14942.0,2003_od_brother-impresion_ppf_pfm_dsp_2020-04-01,17.0,0.0,14942.0,0.0,0,0
645,od,brother-impresion,2003_od_brother-impresion_ppf_pfm_dsp,2003_od_brother-impresion_ppf_pfm_dsp_VC1,VC1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,brother-impresion,Programmatic,2020-03-01,2020-03-31,2020-03-01 00:00:00,2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,semana_14,2020-04-09 00:00:00,2020-04-16 00:00:00,2020-04-09 00:00:00,2020-04-16 00:00:00,MXN,0.0,1.0,0.0,14.0,14091.75,2003_od_brother-impresion_ppf_pfm_dsp_2020-04-09,14.0,0.0,14091.75,0.0,0,0
